date,n_dev,n_succ,n_rounds,prop_data_eav,n_class_eav,class_dist_eav,greedy,eaves_acc,smart_eaves_accuracy,learner_acc
2023-07-20_16:42:18,20,30,100,0.4,8,0.9,True,0.9204545454545454, 0.9454545454545454, 0.9146428571428571
2023-07-20_16:43:57,20,30,100,0.4,8,0.9,False,0.8386363636363636, 0.9636363636363636, 0.8777380952380952
2023-07-20_16:45:38,20,30,100,0.4,8,0.9,True,0.9045454545454545, 0.9318181818181818, 0.9192857142857143
2023-07-20_16:47:15,20,30,100,0.4,8,0.9,False,0, 0.9795454545454545, 0.8894047619047619
2023-07-20_16:49:07,20,30,100,0.4,8,0.9,True,0.9431818181818182, 0.95, 0.9364285714285712
2023-07-20_16:51:17,20,30,100,0.4,8,0.9,False,0.9409090909090909, 0.9386363636363636, 0.927142857142857
2023-07-20_16:53:01,20,30,100,0.4,8,0.9,True,0.9159090909090909, 0, 0.9208333333333336
2023-07-20_16:54:55,20,30,100,0.4,8,0.9,False,0.9363636363636364, 0.9227272727272727, 0.9247619047619047
2023-07-20_16:56:34,20,30,100,0.4,8,0.9,True,0.9295454545454546, 0, 0.9234523809523809
2023-07-20_16:58:45,20,30,100,0.4,8,0.9,False,0.9363636363636364, 0.9681818181818181, 0.928214285714286
2023-07-20_17:00:35,20,30,100,0.4,8,0.9,True,0.9409090909090909, 0.9568181818181818, 0.9222619047619046
2023-07-20_17:02:42,20,30,100,0.4,8,0.9,False,0.9386363636363636, 0.9659090909090909, 0.9276190476190476
2023-07-20_17:04:34,20,30,100,0.4,8,0.9,True,0.9386363636363636, 0.9704545454545455, 0.9227380952380951
2023-07-20_17:06:35,20,30,100,0.4,8,0.8,False,0.9272727272727272, 0.7818181818181819, 0.9260714285714287
2023-07-20_17:08:23,20,30,100,0.4,8,0.8,True,0.9204545454545454, 0.9409090909090909, 0.9202380952380953
2023-07-20_17:10:29,20,30,100,0.4,8,0.8,False,0.9272727272727272, 0.9590909090909091, 0.9235714285714286
2023-07-20_17:12:18,20,30,100,0.4,8,0.8,True,0.9136363636363637, 0, 0.9225
2023-07-20_17:13:45,20,30,100,0.4,8,0.8,False,0.8886363636363637, 0.3181818181818182, 0.8915476190476189
2023-07-20_17:15:32,20,30,100,0.4,8,0.8,True,0.9318181818181818, 0, 0.9229761904761903
2023-07-20_17:17:17,20,30,100,0.4,8,0.8,False,0.9068181818181819, 0.9272727272727272, 0.897142857142857
2023-07-20_17:19:10,20,30,100,0.4,8,0.8,True,0.9204545454545454, 0.95, 0.9146428571428571
2023-07-20_17:20:51,20,30,100,0.4,8,0.8,False,0.8386363636363636, 0.9659090909090909, 0.8777380952380952
2023-07-20_17:22:33,20,30,100,0.4,8,0.8,True,0.9045454545454545, 0.9272727272727272, 0.9192857142857143
2023-07-20_17:24:11,20,30,100,0.4,8,0.8,False,0, 0.9795454545454545, 0.8894047619047619
2023-07-20_17:26:02,20,30,100,0.4,8,0.8,True,0.9431818181818182, 0.9522727272727273, 0.9364285714285712
2023-07-20_17:28:13,20,30,100,0.4,8,0.8,False,0.9409090909090909, 0.9409090909090909, 0.927142857142857
2023-07-20_17:29:58,20,30,100,0.4,8,0.8,True,0.9159090909090909, 0, 0.9208333333333336
2023-07-20_17:31:53,20,30,100,0.4,8,0.8,False,0.9363636363636364, 0.9295454545454546, 0.9247619047619047
2023-07-20_17:33:31,20,30,100,0.4,8,0.8,True,0.9295454545454546, 0, 0.9234523809523809
2023-07-20_17:35:43,20,30,100,0.4,8,0.8,False,0.9363636363636364, 0.9659090909090909, 0.928214285714286
2023-07-20_17:37:34,20,30,100,0.4,8,0.8,True,0.9409090909090909, 0.9522727272727273, 0.9222619047619046
2023-07-20_17:39:42,20,30,100,0.4,8,0.8,False,0.9386363636363636, 0.9681818181818181, 0.9276190476190476
2023-07-20_17:41:33,20,30,100,0.4,8,0.8,True,0.9386363636363636, 0.9681818181818181, 0.9227380952380951
2023-07-20_17:43:52,20,30,100,1,2,0.99,False,0.884090909090909, 0.6454545454545455, 0.9245238095238095
2023-07-20_17:45:31,20,30,100,1,2,0.99,True,0.9159090909090909, 0, 0.9126190476190477
2023-07-20_17:47:46,20,30,100,1,2,0.99,False,0.9409090909090909, 0.6386363636363637, 0.9259523809523807
2023-07-20_17:49:55,20,30,100,1,2,0.99,True,0.9340909090909091, 0.6863636363636364, 0.9255952380952378
2023-07-20_17:52:09,20,30,100,1,2,0.99,False,0.9318181818181818, 0.6795454545454546, 0.9200000000000002
2023-07-20_17:54:10,20,30,100,1,2,0.99,True,0.9568181818181818, 0.634090909090909, 0.9276190476190473
2023-07-20_17:56:17,20,30,100,1,2,0.99,False,0.8477272727272728, 0.6727272727272727, 0.8859523809523809
2023-07-20_17:58:04,20,30,100,1,2,0.99,True,0.9409090909090909, 0, 0.9094047619047618
2023-07-20_18:00:38,20,30,100,1,2,0.9,False,0.884090909090909, 0.9136363636363637, 0.9245238095238095
2023-07-20_18:02:18,20,30,100,1,2,0.9,True,0.9159090909090909, 0, 0.9126190476190477
2023-07-20_18:04:32,20,30,100,1,2,0.9,False,0.9409090909090909, 0.9227272727272727, 0.9259523809523807
2023-07-20_18:06:41,20,30,100,1,2,0.9,True,0.9340909090909091, 0.95, 0.9255952380952378
2023-07-20_18:08:56,20,30,100,1,2,0.9,False,0.9318181818181818, 0.9227272727272727, 0.9200000000000002
2023-07-20_18:10:58,20,30,100,1,2,0.9,True,0.9568181818181818, 0.9363636363636364, 0.9276190476190473
2023-07-20_18:13:07,20,30,100,1,2,0.9,False,0.8477272727272728, 0.9636363636363636, 0.8859523809523809
2023-07-20_18:14:55,20,30,100,1,2,0.9,True,0.9409090909090909, 0, 0.9094047619047618
2023-07-20_18:17:29,20,30,100,1,2,0.2,False,0.884090909090909, 0.9681818181818181, 0.9245238095238095
2023-07-20_18:19:07,20,30,100,1,2,0.2,True,0.9159090909090909, 0, 0.9126190476190477
2023-07-20_18:21:25,20,30,100,1,2,0.2,False,0.9409090909090909, 0.9613636363636363, 0.9259523809523807
2023-07-20_18:23:33,20,30,100,1,2,0.2,True,0.9340909090909091, 0.975, 0.9255952380952378
2023-07-20_18:25:48,20,30,100,1,2,0.2,False,0.9318181818181818, 0.9818181818181818, 0.9200000000000002
2023-07-20_18:27:50,20,30,100,1,2,0.2,True,0.9568181818181818, 0.975, 0.9276190476190473
2023-07-20_18:29:59,20,30,100,1,2,0.2,False,0.8477272727272728, 0.9840909090909091, 0.8859523809523809
2023-07-20_18:31:46,20,30,100,1,2,0.2,True,0.9409090909090909, 0, 0.9094047619047618
2023-07-20_18:34:04,20,30,100,1,5,0.99,False,0.9318181818181818, 0.7545454545454545, 0.9216666666666665
2023-07-20_18:35:54,20,30,100,1,5,0.99,True,0.9409090909090909, 0, 0.9241666666666667
2023-07-20_18:38:36,20,30,100,1,5,0.99,False,0.8818181818181818, 0.8136363636363636, 0.924642857142857
2023-07-20_18:40:30,20,30,100,1,5,0.99,True,0.9136363636363637, 0.8477272727272728, 0.9232142857142858
2023-07-20_18:42:21,20,30,100,1,5,0.99,False,0.8704545454545455, 0.7840909090909091, 0.8932142857142857
2023-07-20_18:44:19,20,30,100,1,5,0.99,True,0.9090909090909091, 0.8340909090909091, 0.9251190476190475
2023-07-20_18:46:27,20,30,100,1,5,0.99,False,0.925, 0.8113636363636364, 0.913690476190476
2023-07-20_18:48:23,20,30,100,1,5,0.99,True,0.9090909090909091, 0.8227272727272728, 0.9160714285714284
2023-07-20_18:50:40,20,30,100,1,5,0.99,False,0.9022727272727272, 0.7613636363636364, 0.920595238095238
2023-07-20_18:52:49,20,30,100,1,5,0.99,True,0.9340909090909091, 0.7636363636363637, 0.9320238095238093
2023-07-20_18:54:58,20,30,100,1,5,0.99,False,0.9454545454545454, 0.7454545454545455, 0.937142857142857
2023-07-20_18:56:53,20,30,100,1,5,0.99,True,0.9386363636363636, 0.7568181818181818, 0.9313095238095238
2023-07-20_18:59:13,20,30,100,1,5,0.99,False,0.9454545454545454, 0.8409090909090909, 0.923095238095238
2023-07-20_19:01:11,20,30,100,1,5,0.99,True,0.9227272727272727, 0.8795454545454545, 0.9278571428571428
2023-07-20_19:03:15,20,30,100,1,5,0.99,False,0.9295454545454546, 0.8386363636363636, 0.9232142857142855
2023-07-20_19:05:24,20,30,100,1,5,0.9,False,0.9318181818181818, 0.9409090909090909, 0.9216666666666665
2023-07-20_19:07:13,20,30,100,1,5,0.9,True,0.9409090909090909, 0, 0.9241666666666667
2023-07-20_19:09:57,20,30,100,1,5,0.9,False,0.8818181818181818, 0.9727272727272728, 0.924642857142857
2023-07-20_19:11:52,20,30,100,1,5,0.9,True,0.9136363636363637, 0.9568181818181818, 0.9232142857142858
2023-07-20_19:13:43,20,30,100,1,5,0.9,False,0.8704545454545455, 0.9522727272727273, 0.8932142857142857
2023-07-20_19:15:41,20,30,100,1,5,0.9,True,0.9090909090909091, 0.9295454545454546, 0.9251190476190475
2023-07-20_19:17:48,20,30,100,1,5,0.9,False,0.925, 0.9704545454545455, 0.913690476190476
2023-07-20_19:19:45,20,30,100,1,5,0.9,True,0.9090909090909091, 0.9590909090909091, 0.9160714285714284
2023-07-20_19:22:03,20,30,100,1,5,0.9,False,0.9022727272727272, 0.9568181818181818, 0.920595238095238
2023-07-20_19:24:12,20,30,100,1,5,0.9,True,0.9340909090909091, 0.9613636363636363, 0.9320238095238093
2023-07-20_19:26:23,20,30,100,1,5,0.9,False,0.9454545454545454, 0.925, 0.937142857142857
2023-07-20_19:28:19,20,30,100,1,5,0.9,True,0.9386363636363636, 0.9636363636363636, 0.9313095238095238
2023-07-20_19:30:39,20,30,100,1,5,0.9,False,0.9454545454545454, 0.9340909090909091, 0.923095238095238
2023-07-20_19:32:34,20,30,100,1,5,0.9,True,0.9227272727272727, 0.9568181818181818, 0.9278571428571428
2023-07-20_19:34:40,20,30,100,1,5,0.9,False,0.9295454545454546, 0.9590909090909091, 0.9232142857142855
2023-07-20_19:36:49,20,30,100,1,5,0.5,False,0.9318181818181818, 0.9704545454545455, 0.9216666666666665
2023-07-20_19:38:38,20,30,100,1,5,0.5,True,0.9409090909090909, 0, 0.9241666666666667
2023-07-20_19:41:19,20,30,100,1,5,0.5,False,0.8818181818181818, 0.9795454545454545, 0.924642857142857
2023-07-20_19:43:15,20,30,100,1,5,0.5,True,0.9136363636363637, 0.9681818181818181, 0.9232142857142858
2023-07-20_19:45:07,20,30,100,1,5,0.5,False,0.8704545454545455, 0.9727272727272728, 0.8932142857142857
2023-07-20_19:47:05,20,30,100,1,5,0.5,True,0.9090909090909091, 0.9636363636363636, 0.9251190476190475
2023-07-20_19:49:12,20,30,100,1,5,0.5,False,0.925, 0.9818181818181818, 0.913690476190476
2023-07-20_19:51:08,20,30,100,1,5,0.5,True,0.9090909090909091, 0.9772727272727273, 0.9160714285714284
2023-07-20_19:53:29,20,30,100,1,5,0.5,False,0.9022727272727272, 0.9818181818181818, 0.920595238095238
2023-07-20_19:55:36,20,30,100,1,5,0.5,True,0.9340909090909091, 0.975, 0.9320238095238093
2023-07-20_19:57:47,20,30,100,1,5,0.5,False,0.9454545454545454, 0.9772727272727273, 0.937142857142857
2023-07-20_19:59:43,20,30,100,1,5,0.5,True,0.9386363636363636, 0.9795454545454545, 0.9313095238095238
2023-07-20_20:02:03,20,30,100,1,5,0.5,False,0.9454545454545454, 0.9659090909090909, 0.923095238095238
2023-07-20_20:03:59,20,30,100,1,5,0.5,True,0.9227272727272727, 0.9636363636363636, 0.9278571428571428
2023-07-20_20:06:03,20,30,100,1,5,0.5,False,0.9295454545454546, 0.9613636363636363, 0.9232142857142855
2023-07-20_20:08:38,20,30,100,1,8,0.99,False,0.9136363636363637, 0.95, 0.9219047619047617
2023-07-20_20:10:33,20,30,100,1,8,0.99,True,0.9363636363636364, 0.9181818181818182, 0.9245238095238093
2023-07-20_20:12:40,20,30,100,1,8,0.99,False,0.9272727272727272, 0.9318181818181818, 0.915595238095238
2023-07-20_20:14:44,20,30,100,1,8,0.99,True,0.9136363636363637, 0.9204545454545454, 0.9320238095238095
2023-07-20_20:17:21,20,30,100,1,8,0.99,False,0, 0.95, 0.9161904761904763
2023-07-20_20:19:26,20,30,100,1,8,0.99,True,0.9431818181818182, 0.9386363636363636, 0.9253571428571427
2023-07-20_20:21:32,20,30,100,1,8,0.99,False,0.8772727272727273, 0.9704545454545455, 0.8783333333333333
2023-07-20_20:23:19,20,30,100,1,8,0.99,True,0.9113636363636364, 0, 0.9091666666666667
2023-07-20_20:25:08,20,30,100,1,8,0.99,False,0, 0.9431818181818182, 0.8388095238095238
2023-07-20_20:27:03,20,30,100,1,8,0.99,True,0.9386363636363636, 0.9545454545454546, 0.9273809523809522
2023-07-20_20:29:47,20,30,100,1,8,0.99,False,0, 0.9545454545454546, 0.9367857142857142
2023-07-20_20:31:35,20,30,100,1,8,0.99,True,0.9340909090909091, 0, 0.9330952380952379
2023-07-20_20:33:57,20,30,100,1,8,0.99,False,0.9386363636363636, 0.9181818181818182, 0.9258333333333335
2023-07-20_20:35:47,20,30,100,1,8,0.99,True,0.9431818181818182, 0, 0.9205952380952377
2023-07-20_20:38:00,20,30,100,1,8,0.99,False,0.9090909090909091, 0.9340909090909091, 0.9275
2023-07-20_20:39:46,20,30,100,1,8,0.99,True,0.9159090909090909, 0, 0.9251190476190473
2023-07-20_20:42:29,20,30,100,1,8,0.99,False,0.2, 0.9477272727272728, 0.9255952380952379
2023-07-20_20:44:18,20,30,100,1,8,0.99,True,0.9409090909090909, 0, 0.919047619047619
2023-07-20_20:46:30,20,30,100,1,8,0.99,False,0.9227272727272727, 0.95, 0.9283333333333331
2023-07-20_20:48:18,20,30,100,1,8,0.99,True,0.9272727272727272, 0, 0.9286904761904763
2023-07-20_20:50:49,20,30,100,1,8,0.9,False,0.9136363636363637, 0.9704545454545455, 0.9219047619047617
2023-07-20_20:52:42,20,30,100,1,8,0.9,True,0.9363636363636364, 0.9477272727272728, 0.9245238095238093
2023-07-20_20:54:52,20,30,100,1,8,0.9,False,0.9272727272727272, 0.9659090909090909, 0.915595238095238
2023-07-20_20:56:57,20,30,100,1,8,0.9,True,0.9136363636363637, 0.9636363636363636, 0.9320238095238095
2023-07-20_20:59:34,20,30,100,1,8,0.9,False,0, 0.9795454545454545, 0.9161904761904763
2023-07-20_21:01:40,20,30,100,1,8,0.9,True,0.9431818181818182, 0.9636363636363636, 0.9253571428571427
2023-07-20_21:03:47,20,30,100,1,8,0.9,False,0.8772727272727273, 0.9772727272727273, 0.8783333333333333
2023-07-20_21:05:34,20,30,100,1,8,0.9,True,0.9113636363636364, 0, 0.9091666666666667
2023-07-20_21:07:22,20,30,100,1,8,0.9,False,0, 0.9772727272727273, 0.8388095238095238
2023-07-20_21:09:16,20,30,100,1,8,0.9,True,0.9386363636363636, 0.975, 0.9273809523809522
2023-07-20_21:11:59,20,30,100,1,8,0.9,False,0, 0.9772727272727273, 0.9367857142857142
2023-07-20_21:13:48,20,30,100,1,8,0.9,True,0.9340909090909091, 0, 0.9330952380952379
2023-07-20_21:16:10,20,30,100,1,8,0.9,False,0.9386363636363636, 0.9522727272727273, 0.9258333333333335
2023-07-20_21:17:58,20,30,100,1,8,0.9,True,0.9431818181818182, 0, 0.9205952380952377
2023-07-20_21:20:11,20,30,100,1,8,0.9,False,0.9090909090909091, 0.95, 0.9275
2023-07-20_21:21:56,20,30,100,1,8,0.9,True,0.9159090909090909, 0, 0.9251190476190473
2023-07-20_21:24:44,20,30,100,1,8,0.9,False,0.2, 0.9818181818181818, 0.9255952380952379
2023-07-20_21:26:32,20,30,100,1,8,0.9,True,0.9409090909090909, 0, 0.919047619047619
2023-07-20_21:28:45,20,30,100,1,8,0.9,False,0.9227272727272727, 0.9636363636363636, 0.9283333333333331
2023-07-20_21:30:34,20,30,100,1,8,0.9,True,0.9272727272727272, 0, 0.9286904761904763
2023-07-20_21:33:05,20,30,100,1,8,0.8,False,0.9136363636363637, 0.9659090909090909, 0.9219047619047617
2023-07-20_21:35:00,20,30,100,1,8,0.8,True,0.9363636363636364, 0.9454545454545454, 0.9245238095238093
2023-07-20_21:37:08,20,30,100,1,8,0.8,False,0.9272727272727272, 0.9681818181818181, 0.915595238095238
2023-07-20_21:39:13,20,30,100,1,8,0.8,True,0.9136363636363637, 0.9659090909090909, 0.9320238095238095
2023-07-20_21:41:51,20,30,100,1,8,0.8,False,0, 0.9795454545454545, 0.9161904761904763
2023-07-20_21:43:55,20,30,100,1,8,0.8,True,0.9431818181818182, 0.975, 0.9253571428571427
2023-07-20_21:46:02,20,30,100,1,8,0.8,False,0.8772727272727273, 0.9863636363636363, 0.8783333333333333
2023-07-20_21:47:49,20,30,100,1,8,0.8,True,0.9113636363636364, 0, 0.9091666666666667
2023-07-20_21:49:38,20,30,100,1,8,0.8,False,0, 0.9795454545454545, 0.8388095238095238
2023-07-20_21:51:34,20,30,100,1,8,0.8,True,0.9386363636363636, 0.9681818181818181, 0.9273809523809522
2023-07-20_21:54:19,20,30,100,1,8,0.8,False,0, 0.9818181818181818, 0.9367857142857142
2023-07-20_21:56:16,20,30,100,1,8,0.8,True,0.9340909090909091, 0, 0.9330952380952379
2023-07-20_21:58:44,20,30,100,1,8,0.8,False,0.9386363636363636, 0.9477272727272728, 0.9258333333333335
2023-07-20_22:00:33,20,30,100,1,8,0.8,True,0.9431818181818182, 0, 0.9205952380952377
2023-07-20_22:02:50,20,30,100,1,8,0.8,False,0.9090909090909091, 0.9477272727272728, 0.9275
2023-07-20_22:04:40,20,30,100,1,8,0.8,True,0.9159090909090909, 0, 0.9251190476190473
2023-07-20_22:07:25,20,30,100,1,8,0.8,False,0.2, 0.975, 0.9255952380952379
2023-07-20_22:09:18,20,30,100,1,8,0.8,True,0.9409090909090909, 0, 0.919047619047619
2023-07-20_22:11:33,20,30,100,1,8,0.8,False,0.9227272727272727, 0.9636363636363636, 0.9283333333333331
2023-07-20_22:13:25,20,30,100,1,8,0.8,True,0.9272727272727272, 0, 0.9286904761904763
2023-07-20_22:14:59,50,30,100,0.1,2,0.99,False,0.6113636363636363, 0.23636363636363636, 0.637142857142857
2023-07-20_22:17:15,50,30,100,0.1,2,0.99,True,0.8113636363636364, 0, 0.8629761904761902
2023-07-20_22:19:33,50,30,100,0.1,2,0.99,False,0.8454545454545455, 0.2159090909090909, 0.843333333333333
2023-07-20_22:21:44,50,30,100,0.1,2,0.99,True,0.8613636363636363, 0, 0.8385714285714287
2023-07-20_22:23:51,50,30,100,0.1,2,0.99,False,0.825, 0.19090909090909092, 0.8066666666666668
2023-07-20_22:26:03,50,30,100,0.1,2,0.99,True,0.9, 0, 0.8475
2023-07-20_22:28:25,50,30,100,0.1,2,0.99,False,0.8340909090909091, 0.29772727272727273, 0.8227380952380954
2023-07-20_22:30:37,50,30,100,0.1,2,0.99,True,0.8431818181818181, 0, 0.8203571428571427
2023-07-20_22:32:56,50,30,100,0.1,2,0.99,False,0.8704545454545455, 0.3431818181818182, 0.8454761904761904
2023-07-20_22:35:08,50,30,100,0.1,2,0.99,True,0.8704545454545455, 0, 0.8510714285714284
2023-07-20_22:37:12,50,30,100,0.1,2,0.99,False,0.5113636363636364, 0.23863636363636365, 0.8138095238095236
2023-07-20_22:39:20,50,30,100,0.1,2,0.99,True,0.875, 0, 0.8578571428571427
2023-07-20_22:41:38,50,30,100,0.1,2,0.99,False,0.8454545454545455, 0.09772727272727273, 0.8290476190476188
2023-07-20_22:43:49,50,30,100,0.1,2,0.99,True,0.8590909090909091, 0.45681818181818185, 0.8409523809523811
2023-07-20_22:46:16,50,30,100,0.1,2,0.99,False,0.8590909090909091, 0.29772727272727273, 0.8580952380952379
2023-07-20_22:48:21,50,30,100,0.1,2,0.99,True,0.8272727272727273, 0, 0.8383333333333333
2023-07-20_22:49:55,50,30,100,0.1,2,0.99,False,0.7227272727272728, 0, 0.6757142857142858
2023-07-20_22:51:42,50,30,100,0.1,2,0.99,True,0.8068181818181818, 0, 0.7780952380952383
2023-07-20_22:54:01,50,30,100,0.1,2,0.99,False,0.8886363636363637, 0.29772727272727273, 0.8467857142857141
2023-07-20_22:56:08,50,30,100,0.1,2,0.99,True,0.8863636363636364, 0, 0.8477380952380952
2023-07-20_22:57:37,50,30,100,0.1,2,0.9,False,0.6113636363636363, 0.45, 0.637142857142857
2023-07-20_22:59:47,50,30,100,0.1,2,0.9,True,0.8113636363636364, 0, 0.8629761904761902
2023-07-20_23:02:12,50,30,100,0.1,2,0.9,False,0.8454545454545455, 0.5204545454545455, 0.843333333333333
2023-07-20_23:04:18,50,30,100,0.1,2,0.9,True,0.8613636363636363, 0, 0.8385714285714287
2023-07-20_23:06:21,50,30,100,0.1,2,0.9,False,0.825, 0.19090909090909092, 0.8066666666666668
2023-07-20_23:08:33,50,30,100,0.1,2,0.9,True,0.9, 0, 0.8475
2023-07-20_23:10:55,50,30,100,0.1,2,0.9,False,0.8340909090909091, 0.6590909090909091, 0.8227380952380954
2023-07-20_23:13:08,50,30,100,0.1,2,0.9,True,0.8431818181818181, 0, 0.8203571428571427
2023-07-20_23:15:28,50,30,100,0.1,2,0.9,False,0.8704545454545455, 0.6045454545454545, 0.8454761904761904
2023-07-20_23:17:42,50,30,100,0.1,2,0.9,True,0.8704545454545455, 0, 0.8510714285714284
2023-07-20_23:19:46,50,30,100,0.1,2,0.9,False,0.5113636363636364, 0.4659090909090909, 0.8138095238095236
2023-07-20_23:21:54,50,30,100,0.1,2,0.9,True,0.875, 0, 0.8578571428571427
2023-07-20_23:24:15,50,30,100,0.1,2,0.9,False,0.8454545454545455, 0.09772727272727273, 0.8290476190476188
2023-07-20_23:26:31,50,30,100,0.1,2,0.9,True,0.8590909090909091, 0.6727272727272727, 0.8409523809523811
2023-07-20_23:28:56,50,30,100,0.1,2,0.9,False,0.8590909090909091, 0.5545454545454546, 0.8580952380952379
2023-07-20_23:31:00,50,30,100,0.1,2,0.9,True,0.8272727272727273, 0, 0.8383333333333333
2023-07-20_23:32:36,50,30,100,0.1,2,0.9,False,0.7227272727272728, 0, 0.6757142857142858
2023-07-20_23:34:19,50,30,100,0.1,2,0.9,True,0.8068181818181818, 0, 0.7780952380952383
2023-07-20_23:36:40,50,30,100,0.1,2,0.9,False,0.8886363636363637, 0.675, 0.8467857142857141
2023-07-20_23:38:47,50,30,100,0.1,2,0.9,True,0.8863636363636364, 0, 0.8477380952380952
2023-07-20_23:40:17,50,30,100,0.1,2,0.2,False,0.6113636363636363, 0.8295454545454546, 0.637142857142857
2023-07-20_23:42:28,50,30,100,0.1,2,0.2,True,0.8113636363636364, 0, 0.8629761904761902
2023-07-20_23:44:49,50,30,100,0.1,2,0.2,False,0.8454545454545455, 0.825, 0.843333333333333
2023-07-20_23:46:54,50,30,100,0.1,2,0.2,True,0.8613636363636363, 0, 0.8385714285714287
2023-07-20_23:48:58,50,30,100,0.1,2,0.2,False,0.825, 0.21136363636363636, 0.8066666666666668
2023-07-20_23:51:09,50,30,100,0.1,2,0.2,True,0.9, 0, 0.8475
2023-07-20_23:53:31,50,30,100,0.1,2,0.2,False,0.8340909090909091, 0.8068181818181818, 0.8227380952380954
2023-07-20_23:55:43,50,30,100,0.1,2,0.2,True,0.8431818181818181, 0, 0.8203571428571427
2023-07-20_23:58:02,50,30,100,0.1,2,0.2,False,0.8704545454545455, 0.8772727272727273, 0.8454761904761904
2023-07-21_00:00:13,50,30,100,0.1,2,0.2,True,0.8704545454545455, 0, 0.8510714285714284
2023-07-21_00:02:14,50,30,100,0.1,2,0.2,False,0.5113636363636364, 0.8204545454545454, 0.8138095238095236
2023-07-21_00:04:21,50,30,100,0.1,2,0.2,True,0.875, 0, 0.8578571428571427
2023-07-21_00:06:37,50,30,100,0.1,2,0.2,False,0.8454545454545455, 0.09772727272727273, 0.8290476190476188
2023-07-21_00:08:43,50,30,100,0.1,2,0.2,True,0.8590909090909091, 0.8204545454545454, 0.8409523809523811
2023-07-21_00:11:00,50,30,100,0.1,2,0.2,False,0.8590909090909091, 0.8204545454545454, 0.8580952380952379
2023-07-21_00:12:59,50,30,100,0.1,2,0.2,True,0.8272727272727273, 0, 0.8383333333333333
2023-07-21_00:14:29,50,30,100,0.1,2,0.2,False,0.7227272727272728, 0, 0.6757142857142858
2023-07-21_00:16:08,50,30,100,0.1,2,0.2,True,0.8068181818181818, 0, 0.7780952380952383
2023-07-21_00:18:23,50,30,100,0.1,2,0.2,False,0.8886363636363637, 0.8545454545454545, 0.8467857142857141
2023-07-21_00:20:31,50,30,100,0.1,2,0.2,True,0.8863636363636364, 0, 0.8477380952380952
2023-07-21_00:22:00,50,30,100,0.1,5,0.99,False,0.6386363636363637, 0.4431818181818182, 0.6467857142857142
2023-07-21_00:24:13,50,30,100,0.1,5,0.99,True,0.8590909090909091, 0, 0.8530952380952381
2023-07-21_00:26:36,50,30,100,0.1,5,0.99,False,0.8545454545454545, 0.5886363636363636, 0.8442857142857139
2023-07-21_00:28:44,50,30,100,0.1,5,0.99,True,0.8477272727272728, 0, 0.8423809523809525
2023-07-21_00:31:06,50,30,100,0.1,5,0.99,False,0.875, 0.2772727272727273, 0.8557142857142856
2023-07-21_00:33:15,50,30,100,0.1,5,0.99,True,0.8818181818181818, 0, 0.8450000000000002
2023-07-21_00:35:37,50,30,100,0.1,5,0.99,False,0.8477272727272728, 0, 0.8247619047619047
2023-07-21_00:37:51,50,30,100,0.1,5,0.99,True,0.85, 0, 0.8248809523809523
2023-07-21_00:39:50,50,30,100,0.1,5,0.99,False,0.8159090909090909, 0, 0.8117857142857143
2023-07-21_00:42:03,50,30,100,0.1,5,0.99,True,0.8568181818181818, 0, 0.8485714285714282
2023-07-21_00:44:19,50,30,100,0.1,5,0.99,False,0.884090909090909, 0.5795454545454546, 0.8434523809523808
2023-07-21_00:46:27,50,30,100,0.1,5,0.99,True,0.8818181818181818, 0, 0.8595238095238095
2023-07-21_00:48:51,50,30,100,0.1,5,0.99,False,0.6886363636363636, 0.509090909090909, 0.8440476190476188
2023-07-21_00:51:02,50,30,100,0.1,5,0.99,True,0.8727272727272727, 0, 0.8408333333333333
2023-07-21_00:53:17,50,30,100,0.1,5,0.99,False,0.8431818181818181, 0.11818181818181818, 0.832738095238095
2023-07-21_00:55:28,50,30,100,0.1,5,0.99,True,0.8636363636363636, 0, 0.8548809523809523
2023-07-21_00:57:49,50,30,100,0.1,5,0.99,False,0.8590909090909091, 0.5977272727272728, 0.833095238095238
2023-07-21_00:59:59,50,30,100,0.1,5,0.99,True,0.85, 0, 0.8360714285714284
2023-07-21_01:02:17,50,30,100,0.1,5,0.99,False,0.8909090909090909, 0.625, 0.8509523809523811
2023-07-21_01:04:25,50,30,100,0.1,5,0.99,True,0.8636363636363636, 0, 0.8458333333333333
2023-07-21_01:05:54,50,30,100,0.1,5,0.9,False,0.6386363636363637, 0.615909090909091, 0.6467857142857142
2023-07-21_01:08:07,50,30,100,0.1,5,0.9,True,0.8590909090909091, 0, 0.8530952380952381
2023-07-21_01:10:25,50,30,100,0.1,5,0.9,False,0.8545454545454545, 0.8159090909090909, 0.8442857142857139
2023-07-21_01:12:33,50,30,100,0.1,5,0.9,True,0.8477272727272728, 0, 0.8423809523809525
2023-07-21_01:14:55,50,30,100,0.1,5,0.9,False,0.875, 0.2863636363636364, 0.8557142857142856
2023-07-21_01:17:03,50,30,100,0.1,5,0.9,True,0.8818181818181818, 0, 0.8450000000000002
2023-07-21_01:19:25,50,30,100,0.1,5,0.9,False,0.8477272727272728, 0, 0.8247619047619047
2023-07-21_01:21:38,50,30,100,0.1,5,0.9,True,0.85, 0, 0.8248809523809523
2023-07-21_01:23:38,50,30,100,0.1,5,0.9,False,0.8159090909090909, 0, 0.8117857142857143
